ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_19-01-2014;CAPTAIN MOONLITE (IRE);2;3;58;J. HORCAJADA;MARTEL SANCHEZ;RAMA, B.;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
1_19-01-2014;VALLILA (GB);3;3;56,5;J. CROCQUEVIEILLE;TRES MALAGUEÑAS;ANAYA, O.;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
1_19-01-2014;BLUFLY;7;3;56;O.O. DE URBINA;SOÑADOR;HALEY, P.;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
1_19-01-2014;LADY STELLA (GB);4;3;55,5;M. GOMES;STAND CARMO;MARTINS, T;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
1_19-01-2014;LAUGHING DOVE (IRE);5;3;54,5;R. SOUSA (52);ESPECTACULO;MARTINS, T;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
1_19-01-2014;COMANCHERO;6;3;54;R. RAMOS (54,5);LA VICTORIA;RODRIGUEZ., J.A.;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
1_19-01-2014;MIND (GB);1;3;54;V. JANACEK (55);ALBERO;ARIZKORRETA, G.;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
1_19-01-2014;WHAT A BABE;99;3;52,5;B. FAYOS (55,5);SUNSHINE RACING;HALEY, P.;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_19-01-2014;MONTENEGRO;4;4;62;R. RAMOS;YEGUADA CORTIÑAL;RODRIGUEZ, J.A.;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_19-01-2014;GREEN NIGHT (IRE);1;6;62;B. FAYOS;LAS AGUILAS;IVANOVA, E.;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_19-01-2014;ILLIZMIT (FR);3;9;61;R. SOUSA (59);OS COISAS DOCES;PEREIRA, H.;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
